data,id_loja,id_produto,categoria,regiao,nivel_estoque,unid_vendidas,unid_pedidas,preco,desconto,condicao_climatica,promocao,preco_concorrente,sazonalidade,epidemia,demanda
2023-12-25,S005,P0008,Alimentos,Norte,108,45,82,51.41,10,Nevada,0,61.33,Inverno,0,71
2023-12-25,S005,P0009,Alimentos,Norte,660,64,0,77.22,10,Nevada,0,87.13,Inverno,0,66
2023-12-25,S005,P0010,Alimentos,Norte,446,185,653,69.69,15,Nevada,1,61.73,Inverno,0,190
2023-12-25,S005,P0011,Eletronicos,Norte,664,132,0,83.0,5,Nevada,0,99.6,Inverno,0,121
2023-12-25,S005,P0012,Moveis,Norte,140,42,0,94.29,25,Nevada,1,110.88,Inverno,0,67
2023-12-25,S005,P0013,Alimentos,Norte,641,108,0,75.75,5,Nevada,0,72.66,Inverno,0,103
2023-12-25,S005,P0014,Moveis,Norte,119,48,0,167.02,5,Nevada,0,164.33,Inverno,0,77
2023-12-25,S005,P0015,Alimentos,Norte,330,125,400,55.1,20,Nevada,1,47.02,Inverno,0,190
2023-12-25,S005,P0016,Brinquedos,Norte,279,98,328,35.14,0,Nevada,0,41.7,Inverno,0,96
2023-12-25,S005,P0017,Brinquedos,Norte,156,127,104,37.08,10,Nevada,0,35.63,Inverno,0,107
2023-12-25,S005,P0018,Roupas,Norte,174,95,0,22.22,5,Nevada,0,19.17,Inverno,0,101
2023-12-25,S005,P0019,Moveis,Norte,189,44,0,134.99,0,Nevada,0,159.85,Inverno,0,66
2023-12-25,S005,P0020,Brinquedos,Norte,123,66,77,32.6,0,Nevada,0,29.29,Inverno,0,95
2023-12-26,S001,P0001,Eletronicos,Norte,422,119,0,60.45,25,Nevada,1,69.67,Inverno,0,132
2023-12-26,S001,P0002,Roupas,Norte,106,106,170,74.03,10,Nevada,0,70.14,Inverno,0,154
2023-12-26,S001,P0003,Roupas,Norte,701,55,0,48.83,10,Nevada,0,52.41,Inverno,0,91
2023-12-26,S001,P0004,Eletronicos,Norte,472,74,0,106.81,5,Nevada,0,119.37,Inverno,0,107
2023-12-26,S001,P0005,Alimentos,Norte,604,100,610,62.14,5,Nevada,0,73.99,Inverno,0,129
2023-12-26,S001,P0006,Brinquedos,Norte,82,43,0,33.21,0,Nevada,0,35.24,Inverno,0,38
2023-12-26,S001,P0007,Alimentos,Norte,380,111,0,27.15,5,Nevada,0,24.19,Inverno,0,126
2023-12-26,S001,P0008,Eletronicos,Norte,138,113,114,43.76,20,Nevada,1,42.42,Inverno,0,142
2023-12-26,S001,P0009,Roupas,Norte,141,141,177,87.8,25,Nevada,1,104.96,Inverno,0,189
2023-12-26,S001,P0010,Moveis,Norte,377,62,0,134.41,0,Nevada,0,125.41,Inverno,0,73
2023-12-26,S001,P0011,Moveis,Norte,202,76,148,134.99,20,Nevada,1,133.05,Inverno,0,71
2023-12-26,S001,P0012,Alimentos,Norte,199,79,186,81.53,5,Nevada,0,93.76,Inverno,0,109
2023-12-26,S001,P0013,Brinquedos,Norte,93,65,86,32.6,0,Nevada,0,31.75,Inverno,0,75
2023-12-26,S001,P0014,Alimentos,Norte,452,84,0,75.56,5,Nevada,0,66.79,Inverno,0,109
2023-12-26,S001,P0015,Brinquedos,Norte,103,79,92,17.44,0,Nevada,0,16.75,Inverno,0,104
2023-12-26,S001,P0016,Alimentos,Norte,504,126,0,36.72,10,Nevada,1,41.1,Inverno,0,114
2023-12-26,S001,P0017,Brinquedos,Norte,65,65,119,22.91,10,Nevada,0,22.11,Inverno,0,114
2023-12-26,S001,P0018,Alimentos,Norte,148,114,127,61.95,5,Nevada,0,74.9,Inverno,0,120
2023-12-26,S001,P0019,Moveis,Norte,98,61,50,111.58,0,Nevada,0,99.1,Inverno,0,58
2023-12-26,S001,P0020,Moveis,Norte,173,47,0,125.32,0,Nevada,0,111.1,Inverno,0,74
2023-12-26,S002,P0001,Alimentos,Sul,274,142,0,69.43,20,Ensolarado,1,78.31,Inverno,0,119
2023-12-26,S002,P0002,Brinquedos,Sul,209,61,124,30.92,5,Ensolarado,0,28.48,Inverno,0,75
2023-12-26,S002,P0003,Alimentos,Sul,537,35,0,71.63,0,Ensolarado,0,62.59,Inverno,0,50
2023-12-26,S002,P0004,Alimentos,Sul,474,74,0,38.12,10,Ensolarado,0,42.72,Inverno,0,99
2023-12-26,S002,P0005,Eletronicos,Sul,773,48,0,82.68,5,Ensolarado,0,72.74,Inverno,0,63
2023-12-26,S002,P0006,Roupas,Sul,156,91,0,66.02,0,Ensolarado,0,77.34,Inverno,0,97
2023-12-26,S002,P0007,Brinquedos,Sul,422,79,0,24.02,10,Ensolarado,0,26.64,Inverno,0,76
2023-12-26,S002,P0008,Alimentos,Sul,149,149,234,31.0,15,Ensolarado,1,34.43,Inverno,0,223
2023-12-26,S002,P0009,Alimentos,Sul,317,175,475,83.59,15,Ensolarado,1,76.04,Inverno,0,249
2023-12-26,S002,P0010,Alimentos,Sul,160,69,109,92.14,0,Ensolarado,0,104.03,Inverno,0,109
2023-12-26,S002,P0011,Alimentos,Sul,372,225,594,112.46,10,Ensolarado,1,132.1,Inverno,0,192
2023-12-26,S002,P0012,Eletronicos,Sul,431,63,0,64.39,5,Ensolarado,0,57.64,Inverno,0,76
2023-12-26,S002,P0013,Alimentos,Sul,246,75,0,21.22,5,Ensolarado,0,23.3,Inverno,0,100
2023-12-26,S002,P0014,Eletronicos,Sul,300,202,0,155.33,0,Ensolarado,0,172.95,Inverno,0,168
2023-12-26,S002,P0015,Roupas,Sul,141,63,0,65.63,5,Ensolarado,0,64.37,Inverno,0,82
2023-12-26,S002,P0016,Roupas,Sul,340,115,284,83.65,25,Ensolarado,1,72.67,Inverno,0,154
2023-12-26,S002,P0017,Brinquedos,Sul,903,117,0,23.2,5,Ensolarado,0,25.79,Inverno,0,144
2023-12-26,S002,P0018,Roupas,Sul,126,77,141,32.21,0,Ensolarado,0,30.02,Inverno,0,125
2023-12-26,S002,P0019,Roupas,Sul,557,137,0,94.7,5,Ensolarado,0,90.71,Inverno,0,120
2023-12-26,S002,P0020,Moveis,Sul,225,138,0,155.56,0,Ensolarado,0,168.78,Inverno,0,130
2023-12-26,S003,P0001,Brinquedos,Leste,428,209,0,18.1,15,Ensolarado,1,19.75,Inverno,0,175
2023-12-26,S003,P0002,Alimentos,Leste,595,56,0,44.55,5,Ensolarado,0,52.6,Inverno,0,48
2023-12-26,S003,P0003,Eletronicos,Leste,68,68,107,103.17,0,Ensolarado,0,96.95,Inverno,0,123
2023-12-26,S003,P0004,Alimentos,Leste,656,97,0,29.36,0,Ensolarado,0,27.98,Inverno,0,160
2023-12-26,S003,P0005,Brinquedos,Leste,134,134,786,26.45,5,Ensolarado,0,30.57,Inverno,0,163
2023-12-26,S003,P0006,Brinquedos,Leste,129,65,106,36.13,10,Ensolarado,0,43.64,Inverno,0,102
2023-12-26,S003,P0007,Alimentos,Leste,288,94,0,15.93,0,Ensolarado,0,18.22,Inverno,0,91
2023-12-26,S003,P0008,Roupas,Leste,133,81,0,109.08,15,Ensolarado,1,93.12,Inverno,0,112
2023-12-26,S003,P0009,Alimentos,Leste,90,90,165,58.39,20,Ensolarado,1,61.98,Inverno,0,203
2023-12-26,S003,P0010,Alimentos,Leste,193,131,174,48.68,5,Ensolarado,0,43.23,Inverno,0,172
2023-12-26,S003,P0011,Eletronicos,Leste,120,120,0,106.42,25,Ensolarado,1,93.27,Inverno,0,122
2023-12-26,S003,P0012,Moveis,Leste,144,69,262,112.35,5,Ensolarado,0,106.31,Inverno,0,113
2023-12-26,S003,P0013,Alimentos,Leste,256,42,0,56.35,10,Ensolarado,0,63.81,Inverno,0,55
2023-12-26,S003,P0014,Alimentos,Leste,874,70,0,79.75,5,Ensolarado,0,91.6,Inverno,0,63
2023-12-26,S003,P0015,Alimentos,Leste,223,64,0,94.99,10,Ensolarado,0,94.59,Inverno,0,105
2023-12-26,S003,P0016,Eletronicos,Leste,308,252,468,120.44,20,Ensolarado,1,141.16,Inverno,0,246
2023-12-26,S003,P0017,Moveis,Leste,418,71,0,106.39,10,Ensolarado,0,126.79,Inverno,0,67
2023-12-26,S003,P0018,Moveis,Leste,692,76,0,156.06,0,Ensolarado,0,154.64,Inverno,0,103
2023-12-26,S003,P0019,Alimentos,Leste,96,96,101,57.29,5,Ensolarado,0,61.03,Inverno,0,126
2023-12-26,S003,P0020,Roupas,Leste,735,75,0,72.24,10,Ensolarado,0,76.51,Inverno,0,119
2023-12-26,S004,P0001,Alimentos,Oeste,82,82,0,12.99,15,Nublado,1,12.94,Inverno,0,191
2023-12-26,S004,P0002,Alimentos,Oeste,179,84,144,18.48,5,Nublado,0,21.26,Inverno,0,85
2023-12-26,S004,P0003,Moveis,Oeste,456,59,0,145.14,5,Nublado,0,133.07,Inverno,0,85
2023-12-26,S004,P0004,Alimentos,Oeste,401,72,0,56.11,0,Nublado,0,60.94,Inverno,0,111
2023-12-26,S004,P0005,Roupas,Oeste,153,145,185,87.93,0,Nublado,0,97.93,Inverno,0,157
2023-12-26,S004,P0006,Alimentos,Oeste,193,70,187,32.14,10,Nublado,0,34.91,Inverno,0,91
2023-12-26,S004,P0007,Alimentos,Oeste,342,126,0,33.99,5,Nublado,0,33.08,Inverno,0,153
2023-12-26,S004,P0008,Moveis,Oeste,119,73,102,98.65,10,Nublado,1,104.44,Inverno,0,106
2023-12-26,S004,P0009,Roupas,Oeste,323,85,0,108.63,15,Nublado,1,99.3,Inverno,0,111
2023-12-26,S004,P0010,Alimentos,Oeste,970,177,0,33.38,0,Nublado,0,31.56,Inverno,0,165
2023-12-26,S004,P0011,Roupas,Oeste,371,144,0,53.42,25,Nublado,1,62.81,Inverno,0,153
2023-12-26,S004,P0012,Eletronicos,Oeste,174,114,140,132.8,5,Nublado,0,121.82,Inverno,0,141
2023-12-26,S004,P0013,Alimentos,Oeste,963,69,0,18.39,10,Nublado,0,19.96,Inverno,0,96
2023-12-26,S004,P0014,Moveis,Oeste,346,46,0,140.01,10,Nublado,0,119.25,Inverno,0,41
2023-12-26,S004,P0015,Moveis,Oeste,262,87,0,93.74,5,Nublado,0,100.05,Inverno,0,79
2023-12-26,S004,P0016,Moveis,Oeste,254,117,286,109.49,15,Nublado,1,123.52,Inverno,0,100
2023-12-26,S004,P0017,Roupas,Oeste,114,114,176,120.6,5,Nublado,0,120.05,Inverno,0,167
2023-12-26,S004,P0018,Moveis,Oeste,102,64,85,169.39,10,Nublado,0,150.05,Inverno,0,104
2023-12-26,S004,P0019,Roupas,Oeste,261,157,0,64.89,10,Nublado,0,55.39,Inverno,0,138
2023-12-26,S004,P0020,Moveis,Oeste,440,41,0,127.08,0,Nublado,0,120.29,Inverno,0,52
2023-12-26,S005,P0001,Alimentos,Norte,342,111,0,12.96,10,Nevada,1,12.71,Inverno,0,140
2023-12-26,S005,P0002,Eletronicos,Norte,227,65,0,38.96,5,Nevada,0,43.71,Inverno,0,92
2023-12-26,S005,P0003,Brinquedos,Norte,98,74,96,28.69,10,Nevada,0,28.03,Inverno,0,95
2023-12-26,S005,P0004,Alimentos,Norte,247,103,0,7.72,10,Nevada,0,6.95,Inverno,0,116
2023-12-26,S005,P0005,Alimentos,Norte,289,118,250,16.52,5,Nevada,0,17.7,Inverno,0,118
2023-12-26,S005,P0006,Alimentos,Norte,866,159,0,71.1,0,Nevada,0,79.03,Inverno,0,157
2023-12-26,S005,P0007,Alimentos,Norte,241,51,0,65.26,10,Nevada,0,57.58,Inverno,0,49
2023-12-26,S005,P0008,Alimentos,Norte,145,145,251,72.39,20,Nevada,1,63.72,Inverno,0,210
2023-12-26,S005,P0009,Alimentos,Norte,596,85,0,72.74,25,Nevada,1,63.69,Inverno,0,86
2023-12-26,S005,P0010,Alimentos,Norte,261,124,0,62.24,0,Nevada,0,71.11,Inverno,0,111
2023-12-26,S005,P0011,Eletronicos,Norte,532,147,525,71.72,25,Nevada,1,71.4,Inverno,0,134
2023-12-26,S005,P0012,Moveis,Norte,496,79,0,134.23,0,Nevada,0,155.65,Inverno,0,85
2023-12-26,S005,P0013,Alimentos,Norte,533,132,0,86.12,0,Nevada,0,97.42,Inverno,0,145
2023-12-26,S005,P0014,Moveis,Norte,71,63,0,164.74,0,Nevada,0,180.68,Inverno,0,73
2023-12-26,S005,P0015,Alimentos,Norte,205,92,0,53.59,0,Nevada,0,50.78,Inverno,0,103
2023-12-26,S005,P0016,Brinquedos,Norte,181,110,458,31.85,25,Nevada,1,35.6,Inverno,0,159
2023-12-26,S005,P0017,Brinquedos,Norte,133,66,70,34.56,0,Nevada,0,39.32,Inverno,0,70
2023-12-26,S005,P0018,Roupas,Norte,79,66,66,17.86,10,Nevada,0,21.17,Inverno,0,68
2023-12-26,S005,P0019,Moveis,Norte,145,76,118,128.45,5,Nevada,0,145.58,Inverno,0,66
2023-12-26,S005,P0020,Brinquedos,Norte,134,80,104,30.71,5,Nevada,0,28.12,Inverno,0,93
2023-12-27,S001,P0001,Eletronicos,Norte,303,42,0,51.49,20,Nevada,1,46.38,Inverno,1,51
2023-12-27,S001,P0002,Roupas,Norte,170,92,0,51.68,25,Nevada,1,49.17,Inverno,1,96
2023-12-27,S001,P0003,Roupas,Norte,646,92,0,51.4,20,Nevada,1,45.77,Inverno,1,128
2023-12-27,S001,P0004,Eletronicos,Norte,398,27,0,91.28,0,Nevada,0,78.41,Inverno,1,36
2023-12-27,S001,P0005,Alimentos,Norte,504,68,0,48.64,5,Nevada,0,58.11,Inverno,1,57
2023-12-27,S001,P0006,Brinquedos,Norte,218,49,0,33.71,5,Nevada,0,29.26,Inverno,1,41
2023-12-27,S001,P0007,Alimentos,Norte,269,9,0,19.0,0,Nevada,0,17.69,Inverno,1,15
2023-12-27,S001,P0008,Eletronicos,Norte,139,40,0,39.05,0,Nevada,0,45.82,Inverno,1,56
2023-12-27,S001,P0009,Roupas,Norte,177,91,102,85.75,5,Nevada,0,91.58,Inverno,1,99
2023-12-27,S001,P0010,Moveis,Norte,315,44,0,86.13,25,Nevada,1,99.73,Inverno,1,45
2023-12-27,S001,P0011,Moveis,Norte,126,15,0,130.0,0,Nevada,0,141.15,Inverno,1,19
2023-12-27,S001,P0012,Alimentos,Norte,120,51,0,62.65,10,Nevada,0,66.85,Inverno,1,50
2023-12-27,S001,P0013,Brinquedos,Norte,114,41,0,21.77,25,Nevada,1,20.39,Inverno,1,44
2023-12-27,S001,P0014,Alimentos,Norte,368,51,0,54.11,10,Nevada,0,57.82,Inverno,1,45
2023-12-27,S001,P0015,Brinquedos,Norte,116,61,56,12.69,10,Nevada,1,15.26,Inverno,1,58
2023-12-27,S001,P0016,Alimentos,Norte,378,33,0,34.48,0,Nevada,0,30.28,Inverno,1,51
2023-12-27,S001,P0017,Brinquedos,Norte,119,18,0,13.36,25,Nevada,1,13.18,Inverno,1,18
2023-12-27,S001,P0018,Alimentos,Norte,161,72,0,53.63,5,Nevada,0,49.22,Inverno,1,62
2023-12-27,S001,P0019,Moveis,Norte,87,50,50,91.36,10,Nevada,1,97.85,Inverno,1,47
2023-12-27,S001,P0020,Moveis,Norte,506,46,0,106.67,5,Nevada,0,93.58,Inverno,1,45
2023-12-27,S002,P0001,Alimentos,Sul,132,52,0,58.58,25,Ensolarado,1,56.57,Inverno,1,72
2023-12-27,S002,P0002,Brinquedos,Sul,148,40,0,21.8,25,Ensolarado,1,25.77,Inverno,1,58
2023-12-27,S002,P0003,Alimentos,Sul,502,65,0,55.93,25,Ensolarado,1,59.84,Inverno,1,74
2023-12-27,S002,P0004,Alimentos,Sul,1033,66,0,41.56,0,Ensolarado,0,40.36,Inverno,1,79
2023-12-27,S002,P0005,Eletronicos,Sul,725,42,0,71.78,10,Ensolarado,0,83.87,Inverno,1,54
2023-12-27,S002,P0006,Roupas,Sul,65,65,126,71.23,10,Ensolarado,0,64.39,Inverno,1,139
2023-12-27,S002,P0007,Brinquedos,Sul,343,12,0,22.47,0,Ensolarado,0,22.4,Inverno,1,20
2023-12-27,S002,P0008,Alimentos,Sul,234,99,0,25.69,5,Ensolarado,0,22.22,Inverno,1,97
2023-12-27,S002,P0009,Alimentos,Sul,142,112,0,60.68,5,Ensolarado,0,72.35,Inverno,1,105
2023-12-27,S002,P0010,Alimentos,Sul,200,114,169,97.58,15,Ensolarado,1,93.69,Inverno,1,167
2023-12-27,S002,P0011,Alimentos,Sul,147,87,0,93.37,10,Ensolarado,0,85.2,Inverno,1,108
2023-12-27,S002,P0012,Eletronicos,Sul,368,48,0,54.65,10,Ensolarado,0,50.76,Inverno,1,47
2023-12-27,S002,P0013,Alimentos,Sul,171,79,0,19.75,10,Ensolarado,1,18.1,Inverno,1,80
2023-12-27,S002,P0014,Eletronicos,Sul,98,61,0,98.59,10,Ensolarado,0,108.17,Inverno,1,58
2023-12-27,S002,P0015,Roupas,Sul,78,78,1052,87.68,10,Ensolarado,1,106.02,Inverno,1,221
2023-12-27,S002,P0016,Roupas,Sul,225,149,0,93.91,5,Ensolarado,0,99.69,Inverno,1,130
2023-12-27,S002,P0017,Brinquedos,Sul,786,30,0,13.61,20,Ensolarado,1,14.67,Inverno,1,39
2023-12-27,S002,P0018,Roupas,Sul,190,135,118,28.43,10,Ensolarado,0,30.14,Inverno,1,136
2023-12-27,S002,P0019,Roupas,Sul,420,176,861,123.7,10,Ensolarado,1,121.81,Inverno,1,243
2023-12-27,S002,P0020,Moveis,Sul,87,30,0,116.84,0,Ensolarado,0,105.91,Inverno,1,34
2023-12-27,S003,P0001,Brinquedos,Leste,219,11,0,10.85,15,Nublado,1,10.04,Inverno,1,11
2023-12-27,S003,P0002,Alimentos,Leste,539,100,491,57.14,15,Nublado,1,62.81,Inverno,1,157
2023-12-27,S003,P0003,Eletronicos,Leste,107,49,78,61.13,25,Nublado,1,65.58,Inverno,1,68
2023-12-27,S003,P0004,Alimentos,Leste,559,45,0,17.37,10,Nublado,0,20.28,Inverno,1,48
2023-12-27,S003,P0005,Brinquedos,Leste,0,0,0,15.09,10,Nublado,0,17.13,Inverno,1,17
2023-12-27,S003,P0006,Brinquedos,Leste,170,5,0,26.06,5,Nublado,0,28.87,Inverno,1,5
2023-12-27,S003,P0007,Alimentos,Leste,194,62,0,15.02,5,Nublado,0,14.25,Inverno,1,74
2023-12-27,S003,P0008,Roupas,Leste,253,62,0,89.46,10,Nublado,0,103.55,Inverno,1,53
2023-12-27,S003,P0009,Alimentos,Leste,165,36,0,39.27,10,Nublado,0,46.3,Inverno,1,39
2023-12-27,S003,P0010,Alimentos,Leste,236,74,0,32.75,20,Nublado,1,28.71,Inverno,1,96
2023-12-27,S003,P0011,Eletronicos,Leste,253,34,0,94.49,10,Nublado,0,80.38,Inverno,1,37
2023-12-27,S003,P0012,Moveis,Leste,223,30,0,78.92,5,Nublado,0,87.96,Inverno,1,30
2023-12-27,S003,P0013,Alimentos,Leste,214,102,0,62.38,15,Nublado,1,62.35,Inverno,1,85
2023-12-27,S003,P0014,Alimentos,Leste,804,53,0,85.07,0,Nublado,0,99.19,Inverno,1,66
2023-12-27,S003,P0015,Alimentos,Leste,159,96,0,84.65,20,Nublado,1,100.66,Inverno,1,122
2023-12-27,S003,P0016,Eletronicos,Leste,56,56,0,93.05,5,Nublado,0,90.96,Inverno,1,74
2023-12-27,S003,P0017,Moveis,Leste,347,45,0,88.11,25,Nublado,1,77.69,Inverno,1,52
2023-12-27,S003,P0018,Moveis,Leste,616,32,0,122.24,5,Nublado,0,104.34,Inverno,1,49
2023-12-27,S003,P0019,Alimentos,Leste,101,82,91,42.55,25,Nublado,1,41.51,Inverno,1,91
2023-12-27,S003,P0020,Roupas,Leste,660,186,0,89.21,0,Nublado,0,104.59,Inverno,1,155
2023-12-27,S004,P0001,Alimentos,Oeste,0,0,0,9.04,15,Nevada,1,9.53,Inverno,1,85
2023-12-27,S004,P0002,Alimentos,Oeste,95,62,212,17.38,20,Nevada,1,16.37,Inverno,1,103
2023-12-27,S004,P0003,Moveis,Oeste,397,66,0,116.48,15,Nevada,1,111.71,Inverno,1,55
2023-12-27,S004,P0004,Alimentos,Oeste,329,56,0,50.35,0,Nevada,0,45.09,Inverno,1,65
2023-12-27,S004,P0005,Roupas,Oeste,193,131,0,70.31,10,Nevada,0,85.11,Inverno,1,116
2023-12-27,S004,P0006,Alimentos,Oeste,123,29,0,26.93,10,Nevada,0,32.13,Inverno,1,43
2023-12-27,S004,P0007,Alimentos,Oeste,216,109,0,29.42,0,Nevada,0,31.4,Inverno,1,105
2023-12-27,S004,P0008,Moveis,Oeste,148,32,0,87.07,0,Nevada,0,100.57,Inverno,1,42
2023-12-27,S004,P0009,Roupas,Oeste,238,105,0,129.21,5,Nevada,0,120.74,Inverno,1,131
2023-12-27,S004,P0010,Alimentos,Oeste,793,82,0,21.69,25,Nevada,1,24.62,Inverno,1,133
2023-12-27,S004,P0011,Roupas,Oeste,227,84,0,56.69,5,Nevada,0,63.81,Inverno,1,95
2023-12-27,S004,P0012,Eletronicos,Oeste,200,74,0,98.32,10,Nevada,0,92.78,Inverno,1,65
2023-12-27,S004,P0013,Alimentos,Oeste,894,71,0,16.78,15,Nevada,1,19.26,Inverno,1,86
2023-12-27,S004,P0014,Moveis,Oeste,300,12,0,133.19,0,Nevada,0,140.36,Inverno,1,17
2023-12-27,S004,P0015,Moveis,Oeste,175,48,0,79.48,15,Nevada,1,73.54,Inverno,1,51
2023-12-27,S004,P0016,Moveis,Oeste,137,17,0,97.99,5,Nevada,0,92.2,Inverno,1,27
2023-12-27,S004,P0017,Roupas,Oeste,176,127,149,108.18,10,Nevada,1,117.06,Inverno,1,165
2023-12-27,S004,P0018,Moveis,Oeste,123,19,0,127.46,10,Nevada,0,108.88,Inverno,1,28
2023-12-27,S004,P0019,Roupas,Oeste,104,104,164,68.3,10,Nevada,1,64.67,Inverno,1,156
2023-12-27,S004,P0020,Moveis,Oeste,399,29,0,103.92,5,Nevada,0,119.04,Inverno,1,28
2023-12-27,S005,P0001,Alimentos,Norte,231,117,184,11.33,15,Nevada,1,10.12,Inverno,1,114
2023-12-27,S005,P0002,Eletronicos,Norte,162,33,0,31.86,10,Nevada,1,31.06,Inverno,1,38
2023-12-27,S005,P0003,Brinquedos,Norte,120,47,51,19.85,25,Nevada,1,19.72,Inverno,1,44
2023-12-27,S005,P0004,Alimentos,Norte,144,86,65,6.68,10,Nevada,0,6.31,Inverno,1,73
2023-12-27,S005,P0005,Alimentos,Norte,171,52,0,12.84,10,Nevada,0,15.41,Inverno,1,60
2023-12-27,S005,P0006,Alimentos,Norte,707,51,0,52.56,5,Nevada,0,60.86,Inverno,1,77
2023-12-27,S005,P0007,Alimentos,Norte,190,97,211,80.28,5,Nevada,0,79.53,Inverno,1,91
2023-12-27,S005,P0008,Alimentos,Norte,251,92,0,63.1,0,Nevada,0,59.59,Inverno,1,84
2023-12-27,S005,P0009,Alimentos,Norte,511,117,0,97.15,5,Nevada,0,83.13,Inverno,1,102
2023-12-27,S005,P0010,Alimentos,Norte,137,115,0,52.7,20,Nevada,1,47.57,Inverno,1,112
2023-12-27,S005,P0011,Eletronicos,Norte,385,67,0,77.6,0,Nevada,0,71.51,Inverno,1,70
2023-12-27,S005,P0012,Moveis,Norte,417,38,0,121.06,0,Nevada,0,114.32,Inverno,1,44
2023-12-27,S005,P0013,Alimentos,Norte,401,43,0,52.17,20,Nevada,1,51.49,Inverno,1,47
2023-12-27,S005,P0014,Moveis,Norte,430,14,0,118.1,10,Nevada,0,133.68,Inverno,1,16
2023-12-27,S005,P0015,Alimentos,Norte,513,70,0,37.8,25,Nevada,1,33.4,Inverno,1,84
2023-12-27,S005,P0016,Brinquedos,Norte,71,14,0,26.07,0,Nevada,0,30.5,Inverno,1,18
2023-12-27,S005,P0017,Brinquedos,Norte,137,19,0,23.12,20,Nevada,1,26.6,Inverno,1,25
2023-12-27,S005,P0018,Roupas,Norte,79,60,51,19.2,5,Nevada,0,17.95,Inverno,1,60
2023-12-27,S005,P0019,Moveis,Norte,69,23,0,100.29,15,Nevada,1,107.55,Inverno,1,32
2023-12-27,S005,P0020,Brinquedos,Norte,158,32,0,25.25,0,Nevada,0,28.19,Inverno,1,40
2023-12-28,S001,P0001,Eletronicos,Norte,261,78,0,63.06,5,Ensolarado,0,71.2,Inverno,1,73
2023-12-28,S001,P0002,Roupas,Norte,78,78,177,61.74,20,Ensolarado,1,69.51,Inverno,1,150
2023-12-28,S001,P0003,Roupas,Norte,554,208,735,67.36,10,Ensolarado,0,58.17,Inverno,1,183
2023-12-28,S001,P0004,Eletronicos,Norte,371,66,0,77.38,20,Ensolarado,1,87.76,Inverno,1,63
2023-12-28,S001,P0005,Alimentos,Norte,436,71,0,55.15,10,Ensolarado,1,53.92,Inverno,1,93
2023-12-28,S001,P0006,Brinquedos,Norte,535,37,0,31.18,10,Ensolarado,0,28.95,Inverno,1,35
2023-12-28,S001,P0007,Alimentos,Norte,1167,81,0,21.78,10,Ensolarado,0,23.86,Inverno,1,90
2023-12-28,S001,P0008,Eletronicos,Norte,99,24,0,33.95,5,Ensolarado,0,39.52,Inverno,1,34
2023-12-28,S001,P0009,Roupas,Norte,188,87,0,86.08,0,Ensolarado,0,98.39,Inverno,1,85
2023-12-28,S001,P0010,Moveis,Norte,271,23,0,96.61,10,Ensolarado,0,110.55,Inverno,1,29
2023-12-28,S001,P0011,Moveis,Norte,259,51,0,157.22,5,Ensolarado,0,134.79,Inverno,1,66
2023-12-28,S001,P0012,Alimentos,Norte,255,69,185,86.22,0,Ensolarado,0,104.03,Inverno,1,111
2023-12-28,S001,P0013,Brinquedos,Norte,73,18,50,27.37,0,Ensolarado,0,23.4,Inverno,1,30
2023-12-28,S001,P0014,Alimentos,Norte,317,69,0,66.93,5,Ensolarado,0,61.1,Inverno,1,73
2023-12-28,S001,P0015,Brinquedos,Norte,111,35,0,10.69,20,Ensolarado,1,9.88,Inverno,1,32
2023-12-28,S001,P0016,Alimentos,Norte,345,76,242,41.05,0,Ensolarado,0,40.86,Inverno,1,99
2023-12-28,S001,P0017,Brinquedos,Norte,101,49,0,21.36,0,Ensolarado,0,20.51,Inverno,1,63
2023-12-28,S001,P0018,Alimentos,Norte,89,89,114,58.89,10,Ensolarado,1,66.98,Inverno,1,121
2023-12-28,S001,P0019,Moveis,Norte,87,22,0,94.09,0,Ensolarado,0,102.0,Inverno,1,28
2023-12-28,S001,P0020,Moveis,Norte,460,19,0,93.51,5,Ensolarado,0,109.19,Inverno,1,26
2023-12-28,S002,P0001,Alimentos,Sul,739,133,0,90.47,0,Nevada,0,86.75,Inverno,1,116
2023-12-28,S002,P0002,Brinquedos,Sul,232,30,0,19.37,25,Nevada,1,20.57,Inverno,1,29
2023-12-28,S002,P0003,Alimentos,Sul,437,43,0,65.9,10,Nevada,0,75.17,Inverno,1,69
2023-12-28,S002,P0004,Alimentos,Sul,967,68,0,27.47,25,Nevada,1,32.92,Inverno,1,58
2023-12-28,S002,P0005,Eletronicos,Sul,683,79,0,72.68,15,Nevada,1,83.19,Inverno,1,72
2023-12-28,S002,P0006,Roupas,Sul,126,58,82,59.43,5,Nevada,0,68.2,Inverno,1,81
2023-12-28,S002,P0007,Brinquedos,Sul,331,16,0,20.18,10,Nevada,0,17.61,Inverno,1,19
2023-12-28,S002,P0008,Alimentos,Sul,135,122,96,26.38,0,Nevada,0,31.75,Inverno,1,105
2023-12-28,S002,P0009,Alimentos,Sul,505,46,0,52.74,10,Nevada,0,50.4,Inverno,1,66
2023-12-28,S002,P0010,Alimentos,Sul,255,88,0,84.37,0,Nevada,0,89.4,Inverno,1,83
2023-12-28,S002,P0011,Alimentos,Sul,60,60,0,90.36,0,Nevada,0,95.69,Inverno,1,82
2023-12-28,S002,P0012,Eletronicos,Sul,320,46,0,55.85,5,Nevada,0,62.27,Inverno,1,51
